2022-08-07	2022	8	7	7	219	33	3	0	0	
2022-08-08	2022	8	8	1	220	33	3	1	0	
2022-08-09	2022	8	9	2	221	33	3	1	0	
2022-08-10	2022	8	10	3	222	33	3	1	0	
2022-08-11	2022	8	11	4	223	33	3	1	0	
2022-08-12	2022	8	12	5	224	33	3	1	0	
2022-08-13	2022	8	13	6	225	33	3	0	0	
2022-08-14	2022	8	14	7	226	34	3	0	0	
2022-08-15	2022	8	15	1	227	34	3	1	0	
2022-08-16	2022	8	16	2	228	34	3	1	0	
2022-08-17	2022	8	17	3	229	34	3	1	0	
2022-08-18	2022	8	18	4	230	34	3	1	0	
2022-08-19	2022	8	19	5	231	34	3	1	0	
2022-08-20	2022	8	20	6	232	34	3	0	0	
2022-08-21	2022	8	21	7	233	35	3	0	0	
2022-08-22	2022	8	22	1	234	35	3	1	0	
2022-08-23	2022	8	23	2	235	35	3	1	0	
2022-08-24	2022	8	24	3	236	35	3	1	0	
2022-08-25	2022	8	25	4	237	35	3	1	0	
2022-08-26	2022	8	26	5	238	35	3	1	0	
2022-08-27	2022	8	27	6	239	35	3	0	0	
2022-08-28	2022	8	28	7	240	36	3	0	0	
2022-08-29	2022	8	29	1	241	36	3	1	0	
2022-08-30	2022	8	30	2	242	36	3	1	0	
2022-08-31	2022	8	31	3	243	36	3	1	0	
2022-09-01	2022	9	1	4	244	36	3	1	0	
2022-09-02	2022	9	2	5	245	36	3	1	0	
2022-09-03	2022	9	3	6	246	36	3	0	0	
2022-09-04	2022	9	4	7	247	37	3	0	0	
2022-09-05	2022	9	5	1	248	37	3	1	0	
2022-09-06	2022	9	6	2	249	37	3	1	0	
2022-09-07	2022	9	7	3	250	37	3	1	0	
2022-09-08	2022	9	8	4	251	37	3	1	0	
2022-09-09	2022	9	9	5	252	37	3	1	0	
2022-09-10	2022	9	10	6	253	37	3	0	0	
2022-09-11	2022	9	11	7	254	38	3	0	0	
2022-09-12	2022	9	12	1	255	38	3	1	0	
2022-09-13	2022	9	13	2	256	38	3	1	0	
2022-09-14	2022	9	14	3	257	38	3	1	0	
2022-09-15	2022	9	15	4	258	38	3	1	0	
2022-09-16	2022	9	16	5	259	38	3	1	0	
2022-09-17	2022	9	17	6	260	38	3	0	0	
2022-09-18	2022	9	18	7	261	39	3	0	0	
2022-09-19	2022	9	19	1	262	39	3	1	0	
2022-09-20	2022	9	20	2	263	39	3	1	0	
2022-09-21	2022	9	21	3	264	39	3	1	0	
2022-09-22	2022	9	22	4	265	39	3	1	0	
2022-09-23	2022	9	23	5	266	39	3	1	0	
2022-09-24	2022	9	24	6	267	39	3	0	0	
2022-09-25	2022	9	25	7	268	40	3	0	0	
2022-09-26	2022	9	26	1	269	40	3	1	0	
2022-09-27	2022	9	27	2	270	40	3	1	0	
2022-09-28	2022	9	28	3	271	40	3	1	0	
2022-09-29	2022	9	29	4	272	40	3	1	0	
2022-09-30	2022	9	30	5	273	40	3	1	0	
2022-10-01	2022	10	1	6	274	40	4	0	0	
2022-10-02	2022	10	2	7	275	41	4	0	0	
2022-10-03	2022	10	3	1	276	41	4	1	0	
2022-10-04	2022	10	4	2	277	41	4	1	0	
2022-10-05	2022	10	5	3	278	41	4	1	0	
2022-10-06	2022	10	6	4	279	41	4	1	0	
2022-10-07	2022	10	7	5	280	41	4	1	0	
2022-10-08	2022	10	8	6	281	41	4	0	0	
2022-10-09	2022	10	9	7	282	42	4	0	0	
2022-10-10	2022	10	10	1	283	42	4	1	0	
2022-10-11	2022	10	11	2	284	42	4	1	0	
2022-10-12	2022	10	12	3	285	42	4	1	0	
2022-10-13	2022	10	13	4	286	42	4	1	0	
2022-10-14	2022	10	14	5	287	42	4	1	0	
2022-10-15	2022	10	15	6	288	42	4	0	0	
2022-10-16	2022	10	16	7	289	43	4	0	0	
2022-10-17	2022	10	17	1	290	43	4	1	0	
2022-10-18	2022	10	18	2	291	43	4	1	0	
2022-10-19	2022	10	19	3	292	43	4	1	0	
2022-10-20	2022	10	20	4	293	43	4	1	0	
2022-10-21	2022	10	21	5	294	43	4	1	0	
2022-10-22	2022	10	22	6	295	43	4	0	0	
2022-10-23	2022	10	23	7	296	44	4	0	0	
2022-10-24	2022	10	24	1	297	44	4	1	0	
2022-10-25	2022	10	25	2	298	44	4	1	0	
2022-10-26	2022	10	26	3	299	44	4	1	0	
2022-10-27	2022	10	27	4	300	44	4	1	0	
2022-10-28	2022	10	28	5	301	44	4	1	0	
2022-10-29	2022	10	29	6	302	44	4	0	0	
2022-10-30	2022	10	30	7	303	45	4	0	0	
2022-10-31	2022	10	31	1	304	45	4	1	0	
2022-11-01	2022	11	1	2	305	45	4	1	0	
2022-11-02	2022	11	2	3	306	45	4	1	0	
2022-11-03	2022	11	3	4	307	45	4	1	0	
2022-11-04	2022	11	4	5	308	45	4	1	0	
2022-11-05	2022	11	5	6	309	45	4	0	0	
2022-11-06	2022	11	6	7	310	46	4	0	0	
2022-11-07	2022	11	7	1	311	46	4	1	0	
2022-11-08	2022	11	8	2	312	46	4	1	0	
2022-11-09	2022	11	9	3	313	46	4	1	0	
2022-11-10	2022	11	10	4	314	46	4	1	0	
2022-11-11	2022	11	11	5	315	46	4	1	0	
2022-11-12	2022	11	12	6	316	46	4	0	0	
2022-11-13	2022	11	13	7	317	47	4	0	0	
2022-11-14	2022	11	14	1	318	47	4	1	0	
2022-11-15	2022	11	15	2	319	47	4	1	0	
2022-11-16	2022	11	16	3	320	47	4	1	0	
2022-11-17	2022	11	17	4	321	47	4	1	0	
2022-11-18	2022	11	18	5	322	47	4	1	0	
2022-11-19	2022	11	19	6	323	47	4	0	0	
2022-11-20	2022	11	20	7	324	48	4	0	0	
2022-11-21	2022	11	21	1	325	48	4	1	0	
2022-11-22	2022	11	22	2	326	48	4	1	0	
2022-11-23	2022	11	23	3	327	48	4	1	0	
2022-11-24	2022	11	24	4	328	48	4	1	0	
2022-11-25	2022	11	25	5	329	48	4	1	0	
2022-11-26	2022	11	26	6	330	48	4	0	0	
2022-11-27	2022	11	27	7	331	49	4	0	0	
2022-11-28	2022	11	28	1	332	49	4	1	0	
2022-11-29	2022	11	29	2	333	49	4	1	0	
2022-11-30	2022	11	30	3	334	49	4	1	0	
2022-12-01	2022	12	1	4	335	49	4	1	0	
2022-12-02	2022	12	2	5	336	49	4	1	0	
2022-12-03	2022	12	3	6	337	49	4	0	0	
2022-12-04	2022	12	4	7	338	50	4	0	0	
2022-12-05	2022	12	5	1	339	50	4	1	0	
2022-12-06	2022	12	6	2	340	50	4	1	0	
2022-12-07	2022	12	7	3	341	50	4	1	0	
2022-12-08	2022	12	8	4	342	50	4	1	0	
2022-12-09	2022	12	9	5	343	50	4	1	0	
2022-12-10	2022	12	10	6	344	50	4	0	0	
2022-12-11	2022	12	11	7	345	51	4	0	0	
2022-12-12	2022	12	12	1	346	51	4	1	0	
2022-12-13	2022	12	13	2	347	51	4	1	0	
2022-12-14	2022	12	14	3	348	51	4	1	0	
2022-12-15	2022	12	15	4	349	51	4	1	0	
2022-12-16	2022	12	16	5	350	51	4	1	0	
2022-12-17	2022	12	17	6	351	51	4	0	0	
2022-12-18	2022	12	18	7	352	52	4	0	0	
2022-12-19	2022	12	19	1	353	52	4	1	0	
2022-12-20	2022	12	20	2	354	52	4	1	0	
2022-12-21	2022	12	21	3	355	52	4	1	0	
2022-12-22	2022	12	22	4	356	52	4	1	0	
2022-12-23	2022	12	23	5	357	52	4	1	0	
2022-12-24	2022	12	24	6	358	52	4	0	0	
2022-12-25	2022	12	25	7	359	53	4	0	0	
2022-12-26	2022	12	26	1	360	53	4	1	0	
2022-12-27	2022	12	27	2	361	53	4	1	0	
2022-12-28	2022	12	28	3	362	53	4	1	0	
2022-12-29	2022	12	29	4	363	53	4	1	0	
2022-12-30	2022	12	30	5	364	53	4	1	0	
2022-12-31	2022	12	31	6	365	53	4	0	0
